This textfile must keep the line/row format.
Although the data in the table can be changed, but
the number of character for each row be the same.

2x16 characters display.
x-below will represent the data from table below.

 P O W E R :   x x x x x x d B m
 x x x x x x W   x x x x x x V

"$" character will be equal to space.
AD  	Sign	PdB	W		V	
1500	-	53,38	4,592	n	479,2	u
1499	-	53,40	4,571	n	478,1	u
1498	-	53,43	4,539	n	476,4	u
1497	-	53,45	4,519	n	475,3	u
1496	-	53,48	4,487	n	473,7	u
1495	-	53,50	4,467	n	472,6	u
1494	-	53,53	4,436	n	471,0	u
1493	-	53,55	4,416	n	469,9	u
1492	-	53,57	4,395	n	468,8	u
1491	-	53,60	4,365	n	467,2	u
1490	-	53,62	4,345	n	466,1	u
1489	-	53,65	4,315	n	464,5	u
1488	-	53,67	4,295	n	463,4	u
1487	-	53,70	4,266	n	461,8	u
1486	-	53,72	4,246	n	460,8	u
1485	-	53,75	4,217	n	459,2	u
1484	-	53,77	4,198	n	458,1	u
1483	-	53,79	4,178	n	457,1	u
1482	-	53,82	4,150	n	455,5	u
1481	-	53,84	4,130	n	454,4	u
1480	-	53,87	4,102	n	452,9	u
1479	-	53,89	4,083	n	451,8	u
1478	-	53,92	4,055	n	450,3	u
1477	-	53,94	4,036	n	449,2	u
1476	-	53,96	4,018	n	448,2	u
1475	-	53,99	3,990	n	446,7	u
1474	-	54,01	3,972	n	445,6	u
1473	-	54,04	3,945	n	444,1	u
1472	-	54,06	3,926	n	443,1	u
1471	-	54,09	3,899	n	441,5	u
1470	-	54,11	3,882	n	440,6	u
1469	-	54,14	3,855	n	439,0	u
1468	-	54,16	3,837	n	438,0	u
1467	-	54,18	3,819	n	437,0	u
1466	-	54,21	3,793	n	435,5	u
1465	-	54,23	3,776	n	434,5	u
1464	-	54,26	3,750	n	433,0	u
1463	-	54,28	3,733	n	432,0	u
1462	-	54,31	3,707	n	430,5	u
1461	-	54,33	3,690	n	429,5	u
1460	-	54,36	3,664	n	428,0	u
1459	-	54,38	3,648	n	427,1	u
1458	-	54,40	3,631	n	426,1	u
1457	-	54,43	3,606	n	424,6	u
1456	-	54,45	3,589	n	423,6	u
1455	-	54,48	3,565	n	422,2	u
1454	-	54,50	3,548	n	421,2	u
1453	-	54,53	3,524	n	419,8	u
1452	-	54,55	3,508	n	418,8	u
1451	-	54,58	3,483	n	417,3	u
1450	-	54,60	3,467	n	416,4	u
1449	-	54,62	3,451	n	415,4	u
1448	-	54,65	3,428	n	414,0	u
1447	-	54,67	3,412	n	413,0	u
1446	-	54,70	3,388	n	411,6	u
1445	-	54,72	3,373	n	410,7	u
1444	-	54,75	3,350	n	409,3	u
1443	-	54,77	3,334	n	408,3	u
1442	-	54,79	3,319	n	407,4	u
1441	-	54,82	3,296	n	406,0	u
1440	-	54,84	3,281	n	405,0	u
1439	-	54,87	3,258	n	403,6	u
1438	-	54,89	3,243	n	402,7	u
1437	-	54,92	3,221	n	401,3	u
1436	-	54,94	3,206	n	400,4	u
1435	-	54,97	3,184	n	399,0	u
1434	-	54,99	3,170	n	398,1	u
1433	-	55,01	3,155	n	397,2	u
1432	-	55,04	3,133	n	395,8	u
1431	-	55,06	3,119	n	394,9	u
1430	-	55,09	3,097	n	393,5	u
1429	-	55,11	3,083	n	392,6	u
1428	-	55,14	3,062	n	391,3	u
1427	-	55,16	3,048	n	390,4	u
1426	-	55,19	3,027	n	389,0	u
1425	-	55,21	3,013	n	388,1	u
1424	-	55,23	2,999	n	387,2	u
1423	-	55,26	2,979	n	385,9	u
1422	-	55,28	2,965	n	385,0	u
1421	-	55,31	2,944	n	383,7	u
1420	-	55,33	2,931	n	382,8	u
1419	-	55,36	2,911	n	381,5	u
1418	-	55,38	2,897	n	380,6	u
1417	-	55,41	2,877	n	379,3	u
1416	-	55,43	2,864	n	378,4	u
1415	-	55,45	2,851	n	377,6	u
1414	-	55,48	2,831	n	376,2	u
1413	-	55,50	2,818	n	375,4	u
1412	-	55,53	2,799	n	374,1	u
1411	-	55,55	2,786	n	373,2	u
1410	-	55,58	2,767	n	372,0	u
1409	-	55,60	2,754	n	371,1	u
1408	-	55,63	2,735	n	369,8	u
1407	-	55,65	2,723	n	369,0	u
1406	-	55,67	2,710	n	368,1	u
1405	-	55,70	2,692	n	366,9	u
1404	-	55,72	2,679	n	366,0	u
1403	-	55,75	2,661	n	364,8	u
1402	-	55,77	2,649	n	363,9	u
1401	-	55,80	2,630	n	362,6	u
1400	-	55,82	2,618	n	361,8	u
1399	-	55,84	2,606	n	361,0	u
1398	-	55,87	2,588	n	359,7	u
1397	-	55,89	2,576	n	358,9	u
1396	-	55,92	2,559	n	357,7	u
1395	-	55,94	2,547	n	356,9	u
1394	-	55,97	2,529	n	355,6	u
1393	-	55,99	2,518	n	354,8	u
1392	-	56,02	2,500	n	353,6	u
1391	-	56,04	2,489	n	352,8	u
1390	-	56,06	2,477	n	351,9	u
1389	-	56,09	2,460	n	350,7	u
1388	-	56,11	2,449	n	349,9	u
1387	-	56,14	2,432	n	348,7	u
1386	-	56,16	2,421	n	347,9	u
1385	-	56,19	2,404	n	346,7	u
1384	-	56,21	2,393	n	345,9	u
1383	-	56,24	2,377	n	344,7	u
1382	-	56,26	2,366	n	343,9	u
1381	-	56,28	2,355	n	343,1	u
1380	-	56,31	2,339	n	342,0	u
1379	-	56,33	2,328	n	341,2	u
1378	-	56,36	2,312	n	340,0	u
1377	-	56,38	2,301	n	339,2	u
1376	-	56,41	2,286	n	338,1	u
1375	-	56,43	2,275	n	337,3	u
1374	-	56,46	2,259	n	336,1	u
1373	-	56,48	2,249	n	335,3	u
1372	-	56,50	2,239	n	334,6	u
1371	-	56,53	2,223	n	333,4	u
1370	-	56,55	2,213	n	332,6	u
1369	-	56,58	2,198	n	331,5	u
1368	-	56,60	2,188	n	330,8	u
1367	-	56,63	2,173	n	329,6	u
1366	-	56,65	2,163	n	328,9	u
1365	-	56,67	2,153	n	328,1	u
1364	-	56,70	2,138	n	327,0	u
1363	-	56,72	2,128	n	326,2	u
1362	-	56,75	2,113	n	325,0	u
1361	-	56,77	2,104	n	324,3	u
1360	-	56,80	2,089	n	323,2	u
1359	-	56,82	2,080	n	322,5	u
1358	-	56,85	2,065	n	321,3	u
1357	-	56,87	2,056	n	320,6	u
1356	-	56,89	2,046	n	319,8	u
1355	-	56,92	2,032	n	318,7	u
1354	-	56,94	2,023	n	318,0	u
1353	-	56,97	2,009	n	316,9	u
1352	-	56,99	2,000	n	316,2	u
1351	-	57,02	1,986	n	315,1	u
1350	-	57,04	1,977	n	314,4	u
1349	-	57,07	1,963	n	313,3	u
1348	-	57,09	1,954	n	312,6	u
1347	-	57,11	1,945	n	311,8	u
1346	-	57,14	1,932	n	310,8	u
1345	-	57,16	1,923	n	310,1	u
1344	-	57,19	1,910	n	309,0	u
1343	-	57,21	1,901	n	308,3	u
1342	-	57,24	1,888	n	307,2	u
1341	-	57,26	1,879	n	306,5	u
1340	-	57,29	1,866	n	305,5	u
1339	-	57,31	1,858	n	304,8	u
1338	-	57,33	1,849	n	304,1	u
1337	-	57,36	1,837	n	303,1	u
1336	-	57,38	1,828	n	302,3	u
1335	-	57,41	1,816	n	301,3	u
1334	-	57,43	1,807	n	300,6	u
1333	-	57,46	1,795	n	299,6	u
1332	-	57,48	1,786	n	298,8	u
1331	-	57,50	1,778	n	298,2	u
1330	-	57,53	1,766	n	297,2	u
1329	-	57,55	1,758	n	296,5	u
1328	-	57,58	1,746	n	295,5	u
1327	-	57,60	1,738	n	294,8	u
1326	-	57,63	1,726	n	293,8	u
1325	-	57,65	1,718	n	293,1	u
1324	-	57,68	1,706	n	292,1	u
1323	-	57,70	1,698	n	291,4	u
1322	-	57,72	1,690	n	290,7	u
1321	-	57,75	1,679	n	289,7	u
1320	-	57,77	1,671	n	289,1	u
1319	-	57,80	1,660	n	288,1	u
1318	-	57,82	1,652	n	287,4	u
1317	-	57,85	1,641	n	286,4	u
1316	-	57,87	1,633	n	285,7	u
1315	-	57,90	1,622	n	284,8	u
1314	-	57,92	1,614	n	284,1	u
1313	-	57,94	1,607	n	283,5	u
1312	-	57,97	1,596	n	282,5	u
1311	-	57,99	1,589	n	281,9	u
1310	-	58,02	1,578	n	280,9	u
1309	-	58,04	1,570	n	280,2	u
1308	-	58,07	1,560	n	279,3	u
1307	-	58,09	1,552	n	278,6	u
1306	-	58,12	1,542	n	277,7	u
1305	-	58,14	1,535	n	277,0	u
1304	-	58,16	1,528	n	276,4	u
1303	-	58,19	1,517	n	275,4	u
1302	-	58,21	1,510	n	274,8	u
1301	-	58,24	1,500	n	273,9	u
1300	-	58,26	1,493	n	273,2	u
1299	-	58,29	1,483	n	272,3	u
1298	-	58,31	1,476	n	271,7	u
1297	-	58,33	1,469	n	271,0	u
1296	-	58,36	1,459	n	270,1	u
1295	-	58,38	1,452	n	269,4	u
1294	-	58,41	1,442	n	268,5	u
1293	-	58,43	1,435	n	267,9	u
1292	-	58,46	1,426	n	267,0	u
1291	-	58,48	1,419	n	266,4	u
1290	-	58,51	1,409	n	265,4	u
1289	-	58,53	1,403	n	264,9	u
1288	-	58,55	1,396	n	264,2	u
1287	-	58,58	1,387	n	263,3	u
1286	-	58,60	1,380	n	262,7	u
1285	-	58,63	1,371	n	261,8	u
1284	-	58,65	1,365	n	261,2	u
1283	-	58,68	1,355	n	260,3	u
1282	-	58,70	1,349	n	259,7	u
1281	-	58,73	1,340	n	258,8	u
1280	-	58,75	1,334	n	258,3	u
1279	-	58,77	1,327	n	257,6	u
1278	-	58,80	1,318	n	256,7	u
1277	-	58,82	1,312	n	256,1	u
1276	-	58,85	1,303	n	255,2	u
1275	-	58,87	1,297	n	254,7	u
1274	-	58,90	1,288	n	253,8	u
1273	-	58,92	1,282	n	253,2	u
1272	-	58,95	1,274	n	252,4	u
1271	-	58,97	1,268	n	251,8	u
1270	-	58,99	1,262	n	251,2	u
1269	-	59,02	1,253	n	250,3	u
1268	-	59,04	1,247	n	249,7	u
1267	-	59,07	1,239	n	248,9	u
1266	-	59,09	1,233	n	248,3	u
1265	-	59,12	1,225	n	247,5	u
1264	-	59,14	1,219	n	246,9	u
1263	-	59,17	1,211	n	246,1	u
1262	-	59,19	1,205	n	245,5	u
1261	-	59,21	1,199	n	244,8	u
1260	-	59,24	1,191	n	244,0	u
1259	-	59,26	1,186	n	243,5	u
1258	-	59,29	1,178	n	242,7	u
1257	-	59,31	1,172	n	242,1	u
1256	-	59,34	1,164	n	241,2	u
1255	-	59,36	1,159	n	240,7	u
1254	-	59,38	1,153	n	240,1	u
1253	-	59,41	1,146	n	239,4	u
1252	-	59,43	1,140	n	238,7	u
1251	-	59,46	1,132	n	237,9	u
1250	-	59,48	1,127	n	237,4	u
1249	-	59,51	1,119	n	236,5	u
1248	-	59,53	1,114	n	236,0	u
1247	-	59,56	1,107	n	235,3	u
1246	-	59,58	1,102	n	234,7	u
1245	-	59,60	1,096	n	234,1	u
1244	-	59,63	1,089	n	233,3	u
1243	-	59,65	1,084	n	232,8	u
1242	-	59,68	1,076	n	231,9	u
1241	-	59,70	1,072	n	231,5	u
1240	-	59,73	1,064	n	230,7	u
1239	-	59,75	1,059	n	230,1	u
1238	-	59,78	1,052	n	229,3	u
1237	-	59,80	1,047	n	228,8	u
1236	-	59,82	1,042	n	228,3	u
1235	-	59,85	1,035	n	227,5	u
1234	-	59,87	1,030	n	226,9	u
1233	-	59,90	1,023	n	226,2	u
1232	-	59,92	1,019	n	225,7	u
1231	-	59,95	1,012	n	224,9	u
1230	-	59,97	1,007	n	224,4	u
1229	-	60,00	1,000	n	223,6	u
1228	-	60,02	995,4	p	223,1	u
1227	-	60,04	990,8	p	222,6	u
1226	-	60,07	984,0	p	221,8	u
1225	-	60,09	979,5	p	221,3	u
1224	-	60,12	972,7	p	220,5	u
1223	-	60,14	968,3	p	220,0	u
1222	-	60,17	961,6	p	219,3	u
1221	-	60,19	957,2	p	218,8	u
1220	-	60,21	952,8	p	218,3	u
1219	-	60,24	946,2	p	217,5	u
1218	-	60,26	941,9	p	217,0	u
1217	-	60,29	935,4	p	216,3	u
1216	-	60,31	931,1	p	215,8	u
1215	-	60,34	924,7	p	215,0	u
1214	-	60,36	920,4	p	214,5	u
1213	-	60,39	914,1	p	213,8	u
1212	-	60,41	909,9	p	213,3	u
1211	-	60,43	905,7	p	212,8	u
1210	-	60,46	899,5	p	212,1	u
1209	-	60,48	895,4	p	211,6	u
1208	-	60,51	889,2	p	210,9	u
1207	-	60,53	885,1	p	210,4	u
1206	-	60,56	879,0	p	209,6	u
1205	-	60,58	875,0	p	209,2	u
1204	-	60,61	869,0	p	208,4	u
1203	-	60,63	865,0	p	208,0	u
1202	-	60,65	861,0	p	207,5	u
1201	-	60,68	855,1	p	206,8	u
1200	-	60,70	851,1	p	206,3	u
1199	-	60,73	845,3	p	205,6	u
1198	-	60,75	841,4	p	205,1	u
1197	-	60,78	835,6	p	204,4	u
1196	-	60,80	831,8	p	203,9	u
1195	-	60,83	826,0	p	203,2	u
1194	-	60,85	822,2	p	202,8	u
1193	-	60,87	818,5	p	202,3	u
1192	-	60,90	812,8	p	201,6	u
1191	-	60,92	809,1	p	201,1	u
1190	-	60,95	803,5	p	200,4	u
1189	-	60,97	799,8	p	200,0	u
1188	-	61,00	794,3	p	199,3	u
1187	-	61,02	790,7	p	198,8	u
1186	-	61,04	787,0	p	198,4	u
1185	-	61,07	781,6	p	197,7	u
1184	-	61,09	778,0	p	197,2	u
1183	-	61,12	772,7	p	196,6	u
1182	-	61,14	769,1	p	196,1	u
1181	-	61,17	763,8	p	195,4	u
1180	-	61,19	760,3	p	195,0	u
1179	-	61,22	755,1	p	194,3	u
1178	-	61,24	751,6	p	193,9	u
1177	-	61,26	748,2	p	193,4	u
1176	-	61,29	743,0	p	192,7	u
1175	-	61,31	739,6	p	192,3	u
1174	-	61,34	734,5	p	191,6	u
1173	-	61,36	731,1	p	191,2	u
1172	-	61,39	726,1	p	190,5	u
1171	-	61,41	722,8	p	190,1	u
1170	-	61,44	717,8	p	189,4	u
1169	-	61,46	714,5	p	189,0	u
1168	-	61,48	711,2	p	188,6	u
1167	-	61,51	706,3	p	187,9	u
1166	-	61,53	703,1	p	187,5	u
1165	-	61,56	698,2	p	186,8	u
1164	-	61,58	695,0	p	186,4	u
1163	-	61,61	690,2	p	185,8	u
1162	-	61,63	687,1	p	185,4	u
1161	-	61,66	682,3	p	184,7	u
1160	-	61,68	679,2	p	184,3	u
1159	-	61,70	676,1	p	183,9	u
1158	-	61,73	671,4	p	183,2	u
1157	-	61,75	668,3	p	182,8	u
1156	-	61,78	663,7	p	182,2	u
1155	-	61,80	660,7	p	181,8	u
1154	-	61,83	656,1	p	181,1	u
1153	-	61,85	653,1	p	180,7	u
1152	-	61,88	648,6	p	180,1	u
1151	-	61,90	645,7	p	179,7	u
1150	-	61,92	642,7	p	179,3	u
1149	-	61,95	638,3	p	178,6	u
1148	-	61,97	635,3	p	178,2	u
1147	-	62,00	631,0	p	177,6	u
1146	-	62,02	628,1	p	177,2	u
1145	-	62,05	623,7	p	176,6	u
1144	-	62,07	620,9	p	176,2	u
1143	-	62,09	618,0	p	175,8	u
1142	-	62,12	613,8	p	175,2	u
1141	-	62,14	610,9	p	174,8	u
1140	-	62,17	606,7	p	174,2	u
1139	-	62,19	603,9	p	173,8	u
1138	-	62,22	599,8	p	173,2	u
1137	-	62,24	597,0	p	172,8	u
1136	-	62,27	592,9	p	172,2	u
1135	-	62,29	590,2	p	171,8	u
1134	-	62,31	587,5	p	171,4	u
1133	-	62,34	583,4	p	170,8	u
1132	-	62,36	580,8	p	170,4	u
1131	-	62,39	576,8	p	169,8	u
1130	-	62,41	574,1	p	169,4	u
1129	-	62,44	570,2	p	168,8	u
1128	-	62,46	567,5	p	168,4	u
1127	-	62,49	563,6	p	167,9	u
1126	-	62,51	561,0	p	167,5	u
1125	-	62,53	558,5	p	167,1	u
1124	-	62,56	554,6	p	166,5	u
1123	-	62,58	552,1	p	166,1	u
1122	-	62,61	548,3	p	165,6	u
1121	-	62,63	545,8	p	165,2	u
1120	-	62,66	542,0	p	164,6	u
1119	-	62,68	539,5	p	164,2	u
1118	-	62,71	535,8	p	163,7	u
1117	-	62,73	533,3	p	163,3	u
1116	-	62,75	530,9	p	162,9	u
1115	-	62,78	527,2	p	162,4	u
1114	-	62,80	524,8	p	162,0	u
1113	-	62,83	521,2	p	161,4	u
1112	-	62,85	518,8	p	161,1	u
1111	-	62,88	515,2	p	160,5	u
1110	-	62,90	512,9	p	160,1	u
1109	-	62,92	510,5	p	159,8	u
1108	-	62,95	507,0	p	159,2	u
1107	-	62,97	504,7	p	158,9	u
1106	-	63,00	501,2	p	158,3	u
1105	-	63,02	498,9	p	157,9	u
1104	-	63,05	495,5	p	157,4	u
1103	-	63,07	493,2	p	157,0	u
1102	-	63,10	489,8	p	156,5	u
1101	-	63,12	487,5	p	156,1	u
1100	-	63,14	485,3	p	155,8	u
1099	-	63,17	481,9	p	155,2	u
1098	-	63,19	479,7	p	154,9	u
1097	-	63,22	476,4	p	154,3	u
1096	-	63,24	474,2	p	154,0	u
1095	-	63,27	471,0	p	153,5	u
1094	-	63,29	468,8	p	153,1	u
1093	-	63,32	465,6	p	152,6	u
1092	-	63,34	463,4	p	152,2	u
1091	-	63,36	461,3	p	151,9	u
1090	-	63,39	458,1	p	151,3	u
1089	-	63,41	456,0	p	151,0	u
1088	-	63,44	452,9	p	150,5	u
1087	-	63,46	450,8	p	150,1	u
1086	-	63,49	447,7	p	149,6	u
1085	-	63,51	445,7	p	149,3	u
1084	-	63,54	442,6	p	148,8	u
1083	-	63,56	440,6	p	148,4	u
1082	-	63,58	438,5	p	148,1	u
1081	-	63,61	435,5	p	147,6	u
1080	-	63,63	433,5	p	147,2	u
1079	-	63,66	430,5	p	146,7	u
1078	-	63,68	428,5	p	146,4	u
1077	-	63,71	425,6	p	145,9	u
1076	-	63,73	423,6	p	145,5	u
1075	-	63,75	421,7	p	145,2	u
1074	-	63,78	418,8	p	144,7	u
1073	-	63,80	416,9	p	144,4	u
1072	-	63,83	414,0	p	143,9	u
1071	-	63,85	412,1	p	143,5	u
1070	-	63,88	409,3	p	143,1	u
1069	-	63,90	407,4	p	142,7	u
1068	-	63,93	404,6	p	142,2	u
1067	-	63,95	402,7	p	141,9	u
1066	-	63,97	400,9	p	141,6	u
1065	-	64,00	398,1	p	141,1	u
1064	-	64,02	396,3	p	140,8	u
1063	-	64,05	393,6	p	140,3	u
1062	-	64,07	391,7	p	139,9	u
1061	-	64,10	389,0	p	139,5	u
1060	-	64,12	387,3	p	139,2	u
1059	-	64,15	384,6	p	138,7	u
1058	-	64,17	382,8	p	138,3	u
1057	-	64,19	381,1	p	138,0	u
1056	-	64,22	378,4	p	137,5	u
1055	-	64,24	376,7	p	137,2	u
1054	-	64,27	374,1	p	136,8	u
1053	-	64,29	372,4	p	136,5	u
1052	-	64,32	369,8	p	136,0	u
1051	-	64,34	368,1	p	135,7	u
1050	-	64,37	365,6	p	135,2	u
1049	-	64,39	363,9	p	134,9	u
1048	-	64,41	362,2	p	134,6	u
1047	-	64,44	359,7	p	134,1	u
1046	-	64,46	358,1	p	133,8	u
1045	-	64,49	355,6	p	133,3	u
1044	-	64,51	354,0	p	133,0	u
1043	-	64,54	351,6	p	132,6	u
1042	-	64,56	349,9	p	132,3	u
1041	-	64,58	348,3	p	132,0	u
1040	-	64,61	345,9	p	131,5	u
1039	-	64,63	344,3	p	131,2	u
1038	-	64,66	342,0	p	130,8	u
1037	-	64,68	340,4	p	130,5	u
1036	-	64,71	338,1	p	130,0	u
1035	-	64,73	336,5	p	129,7	u
1034	-	64,76	334,2	p	129,3	u
1033	-	64,78	332,7	p	129,0	u
1032	-	64,80	331,1	p	128,7	u
1031	-	64,83	328,9	p	128,2	u
1030	-	64,85	327,3	p	127,9	u
1029	-	64,88	325,1	p	127,5	u
1028	-	64,90	323,6	p	127,2	u
1027	-	64,93	321,4	p	126,8	u
1026	-	64,95	319,9	p	126,5	u
1025	-	64,98	317,7	p	126,0	u
1024	-	65,00	316,2	p	125,7	u
1023	-	65,02	314,8	p	125,5	u
1022	-	65,05	312,6	p	125,0	u
1021	-	65,07	311,2	p	124,7	u
1020	-	65,10	309,0	p	124,3	u
1019	-	65,12	307,6	p	124,0	u
1018	-	65,15	305,5	p	123,6	u
1017	-	65,17	304,1	p	123,3	u
1016	-	65,20	302,0	p	122,9	u
1015	-	65,22	300,6	p	122,6	u
1014	-	65,24	299,2	p	122,3	u
1013	-	65,27	297,2	p	121,9	u
1012	-	65,29	295,8	p	121,6	u
1011	-	65,32	293,8	p	121,2	u
1010	-	65,34	292,4	p	120,9	u
1009	-	65,37	290,4	p	120,5	u
1008	-	65,39	289,1	p	120,2	u
1007	-	65,42	287,1	p	119,8	u
1006	-	65,44	285,8	p	119,5	u
1005	-	65,46	284,4	p	119,2	u
1004	-	65,49	282,5	p	118,8	u
1003	-	65,51	281,2	p	118,6	u
1002	-	65,54	279,3	p	118,2	u
1001	-	65,56	278,0	p	117,9	u
1000	-	65,59	276,1	p	117,5	u
 999	-	65,61	274,8	p	117,2	u
 998	-	65,63	273,5	p	116,9	u
 997	-	65,66	271,6	p	116,5	u
 996	-	65,68	270,4	p	116,3	u
 995	-	65,71	268,5	p	115,9	u
 994	-	65,73	267,3	p	115,6	u
 993	-	65,76	265,5	p	115,2	u
 992	-	65,78	264,2	p	114,9	u
 991	-	65,81	262,4	p	114,5	u
 990	-	65,83	261,2	p	114,3	u
 989	-	65,85	260,0	p	114,0	u
 988	-	65,88	258,2	p	113,6	u
 987	-	65,90	257,0	p	113,4	u
 986	-	65,93	255,3	p	113,0	u
 985	-	65,95	254,1	p	112,7	u
 984	-	65,98	252,3	p	112,3	u
 983	-	66,00	251,2	p	112,1	u
 982	-	66,03	249,5	p	111,7	u
 981	-	66,05	248,3	p	111,4	u
 980	-	66,07	247,2	p	111,2	u
 979	-	66,10	245,5	p	110,8	u
 978	-	66,12	244,3	p	110,5	u
 977	-	66,15	242,7	p	110,2	u
 976	-	66,17	241,5	p	109,9	u
 975	-	66,20	239,9	p	109,5	u
 974	-	66,22	238,8	p	109,3	u
 973	-	66,25	237,1	p	108,9	u
 972	-	66,27	236,0	p	108,6	u
 971	-	66,29	235,0	p	108,4	u
 970	-	66,32	233,3	p	108,0	u
 969	-	66,34	232,3	p	107,8	u
 968	-	66,37	230,7	p	107,4	u
 967	-	66,39	229,6	p	107,1	u
 966	-	66,42	228,0	p	106,8	u
 965	-	66,44	227,0	p	106,5	u
 964	-	66,46	225,9	p	106,3	u
 963	-	66,49	224,4	p	105,9	u
 962	-	66,51	223,4	p	105,7	u
 961	-	66,54	221,8	p	105,3	u
 960	-	66,56	220,8	p	105,1	u
 959	-	66,59	219,3	p	104,7	u
 958	-	66,61	218,3	p	104,5	u
 957	-	66,64	216,8	p	104,1	u
 956	-	66,66	215,8	p	103,9	u
 955	-	66,68	214,8	p	103,6	u
 954	-	66,71	213,3	p	103,3	u
 953	-	66,73	212,3	p	103,0	u
 952	-	66,76	210,9	p	102,7	u
 951	-	66,78	209,9	p	102,4	u
 950	-	66,81	208,4	p	102,1	u
 949	-	66,83	207,5	p	101,9	u
 948	-	66,86	206,1	p	101,5	u
 947	-	66,88	205,1	p	101,3	u
 946	-	66,90	204,2	p	101,0	u
 945	-	66,93	202,8	p	100,7	u
 944	-	66,95	201,8	p	100,4	u
 943	-	66,98	200,4	p	100,1	u
 942	-	67,00	199,5	p	99,87	u
 941	-	67,03	198,2	p	99,55	u
 940	-	67,05	197,2	p	99,30	u
 939	-	67,08	195,9	p	98,97	u
 938	-	67,10	195,0	p	98,74	u
 937	-	67,12	194,1	p	98,51	u
 936	-	67,15	192,8	p	98,18	u
 935	-	67,17	191,9	p	97,95	u
 934	-	67,20	190,5	p	97,60	u
 933	-	67,22	189,7	p	97,39	u
 932	-	67,25	188,4	p	97,06	u
 931	-	67,27	187,5	p	96,82	u
 930	-	67,29	186,6	p	96,59	u
 929	-	67,32	185,4	p	96,28	u
 928	-	67,34	184,5	p	96,05	u
 927	-	67,37	183,2	p	95,71	u
 926	-	67,39	182,4	p	95,50	u
 925	-	67,42	181,1	p	95,16	u
 924	-	67,44	180,3	p	94,95	u
 923	-	67,47	179,1	p	94,63	u
 922	-	67,49	178,2	p	94,39	u
 921	-	67,51	177,4	p	94,18	u
 920	-	67,54	176,2	p	93,86	u
 919	-	67,56	175,4	p	93,65	u
 918	-	67,59	174,2	p	93,33	u
 917	-	67,61	173,4	p	93,11	u
 916	-	67,64	172,2	p	92,79	u
 915	-	67,66	171,4	p	92,57	u
 914	-	67,69	170,2	p	92,25	u
 913	-	67,71	169,4	p	92,03	u
 912	-	67,73	168,7	p	91,84	u
 911	-	67,76	167,5	p	91,52	u
 910	-	67,78	166,7	p	91,30	u
 909	-	67,81	165,6	p	90,99	u
 908	-	67,83	164,8	p	90,77	u
 907	-	67,86	163,7	p	90,47	u
 906	-	67,88	162,9	p	90,25	u
 905	-	67,91	161,8	p	89,94	u
 904	-	67,93	161,1	p	89,75	u
 903	-	67,95	160,3	p	89,53	u
 902	-	67,98	159,2	p	89,22	u
 901	-	68,00	158,5	p	89,02	u
 900	-	68,03	157,4	p	88,71	u
 899	-	68,05	156,7	p	88,52	u
 898	-	68,08	155,6	p	88,20	u
 897	-	68,10	154,9	p	88,01	u
 896	-	68,13	153,8	p	87,69	u
 895	-	68,15	153,1	p	87,49	u
 894	-	68,17	152,4	p	87,29	u
 893	-	68,20	151,4	p	87,01	u
 892	-	68,22	150,7	p	86,80	u
 891	-	68,25	149,6	p	86,49	u
 890	-	68,27	148,9	p	86,28	u
 889	-	68,30	147,9	p	85,99	u
 888	-	68,32	147,2	p	85,79	u
 887	-	68,34	146,6	p	85,62	u
 886	-	68,37	145,5	p	85,29	u
 885	-	68,39	144,9	p	85,12	u
 884	-	68,42	143,9	p	84,82	u
 883	-	68,44	143,2	p	84,62	u
 882	-	68,47	142,2	p	84,32	u
 881	-	68,49	141,6	p	84,14	u
 880	-	68,52	140,6	p	83,85	u
 879	-	68,54	140,0	p	83,67	u
 878	-	68,56	139,3	p	83,46	u
 877	-	68,59	138,4	p	83,19	u
 876	-	68,61	137,7	p	82,98	u
 875	-	68,64	136,8	p	82,70	u
 874	-	68,66	136,1	p	82,49	u
 873	-	68,69	135,2	p	82,22	u
 872	-	68,71	134,6	p	82,04	u
 871	-	68,74	133,7	p	81,76	u
 870	-	68,76	133,0	p	81,55	u
 869	-	68,78	132,4	p	81,36	u
 868	-	68,81	131,5	p	81,09	u
 867	-	68,83	130,9	p	80,90	u
 866	-	68,86	130,0	p	80,62	u
 865	-	68,88	129,4	p	80,44	u
 864	-	68,91	128,5	p	80,16	u
 863	-	68,93	127,9	p	79,97	u
 862	-	68,96	127,1	p	79,72	u
 861	-	68,98	126,5	p	79,53	u
 860	-	69,00	125,9	p	79,34	u
 859	-	69,03	125,0	p	79,06	u
 858	-	69,05	124,5	p	78,90	u
 857	-	69,08	123,6	p	78,61	u
 856	-	69,10	123,0	p	78,42	u
 855	-	69,13	122,2	p	78,17	u
 854	-	69,15	121,6	p	77,97	u
 853	-	69,17	121,1	p	77,81	u
 852	-	69,20	120,2	p	77,52	u
 851	-	69,22	119,7	p	77,36	u
 850	-	69,25	118,9	p	77,10	u
 849	-	69,27	118,3	p	76,91	u
 848	-	69,30	117,5	p	76,65	u
 847	-	69,32	116,9	p	76,45	u
 846	-	69,35	116,1	p	76,19	u
 845	-	69,37	115,6	p	76,03	u
 844	-	69,39	115,1	p	75,86	u
 843	-	69,42	114,3	p	75,60	u
 842	-	69,44	113,8	p	75,43	u
 841	-	69,47	113,0	p	75,17	u
